Res, 2, 384, 7.0670572917
Res, 2, 1152, 7.0901041667
Res, 2, 10240, 7.1120166016
Res, 2, 15360, 7.1223209635
Res, 2, 40960, 7.1297692871
Res, 2, 81920, 7.1323071289
Res, 2, 163840, 7.1770578003
Res, 4, 384, 7.0671875000
Res, 4, 1152, 7.1160590278
Res, 4, 10240, 7.1032714844
Res, 4, 15360, 7.1625000000
Res, 4, 40960, 7.1639599609
Res, 4, 81920, 7.1602221680
Res, 4, 163840, 7.1702917480
Res, 8, 384, 7.0312500000
Res, 8, 1152, 7.1300347222
Res, 8, 10240, 7.1306835937
Res, 8, 15360, 7.1971484375
Res, 8, 40960, 7.2851708984
Res, 8, 81920, 7.2070751953
Res, 8, 163840, 7.2816662598
Res, 16, 384, 7.0947916667
Res, 16, 1152, 7.1423611111
Res, 16, 10240, 7.3784570312
Res, 16, 15360, 8.2321484375
Res, 16, 40960, 8.7963427734
Res, 16, 81920, 9.6667382812
Res, 16, 163840, 12.9251550293
Res, 32, 384, 7.1614583333
Res, 32, 1152, 7.1376736111
Res, 32, 10240, 7.6726757812
Res, 32, 15360, 7.6409244792
Res, 32, 40960, 8.5659326172
Res, 32, 81920, 14.1839111328
Res, 32, 163840, 17.2095788574
Res, 64, 384, 7.1432291667
Res, 64, 1152, 7.1760416667
Res, 64, 10240, 8.4655078125
Res, 64, 15360, 8.1909635417
Res, 64, 40960, 11.3144140625
Res, 64, 81920, 16.1508666992
Res, 64, 163840, 17.7520776367
Res, 128, 384, 7.1843750000
Res, 128, 1152, 7.6805555556
Res, 128, 10240, 9.5279101562
Res, 128, 15360, 9.6075260417
Res, 128, 40960, 16.0500341797
Res, 128, 81920, 17.2462329102
Res, 128, 163840, 17.9258068848
Res, 256, 384, 7.4177083333
Res, 256, 1152, 8.2234375000
Res, 256, 10240, 14.1556054688
Res, 256, 15360, 17.3323697917
Res, 256, 40960, 18.5043554687
Res, 256, 81920, 18.9626928711
Res, 256, 163840, 20.9216247559
Res, 512, 384, 8.9541666667
Res, 512, 1152, 8.9296875000
Res, 512, 10240, 18.5569921875
Res, 512, 15360, 19.1074869792
Res, 512, 40960, 19.8538476563
Res, 512, 81920, 20.7566699219
Res, 512, 163840, 21.8745983887
Res, 1024, 384, 15.7656250000
Res, 1024, 1152, 17.8161458333
Res, 1024, 10240, 20.1348046875
Res, 1024, 15360, 20.2774348958
Res, 1024, 40960, 21.3018652344
Res, 1024, 81920, 22.8056103516
Res, 1024, 163840, 22.6449658203
Res, 2, 384, 7.0684895833
Res, 2, 1152, 7.2765625000
Res, 2, 10240, 7.1059863281
Res, 2, 15360, 7.1466243490
Res, 2, 40960, 7.1405090332
Res, 2, 81920, 7.1688916016
Res, 2, 163840, 7.1800036621
Res, 4, 384, 7.0601562500
Res, 4, 1152, 7.1013888889
Res, 4, 10240, 7.1354882812
Res, 4, 15360, 7.1983463542
Res, 4, 40960, 7.1521582031
Res, 4, 81920, 7.1480004883
Res, 4, 163840, 7.1609259033
Res, 8, 384, 7.0395833333
Res, 8, 1152, 7.1243055556
Res, 8, 10240, 7.2162109375
Res, 8, 15360, 7.2027213542
Res, 8, 40960, 7.2063916016
Res, 8, 81920, 7.2291113281
Res, 8, 163840, 7.2139367676
Res, 16, 384, 7.0843750000
Res, 16, 1152, 7.1244791667
Res, 16, 10240, 7.2522851563
Res, 16, 15360, 8.5100781250
Res, 16, 40960, 8.9535839844
Res, 16, 81920, 9.6540405273
Res, 16, 163840, 11.1979345703
Res, 32, 384, 7.1343750000
Res, 32, 1152, 7.1578125000
Res, 32, 10240, 7.7931835938
Res, 32, 15360, 7.7842317708
Res, 32, 40960, 8.5887646484
Res, 32, 81920, 11.6393432617
Res, 32, 163840, 16.6015686035
Res, 64, 384, 7.1692708333
Res, 64, 1152, 7.1435763889
Res, 64, 10240, 7.8901562500
Res, 64, 15360, 8.3163671875
Res, 64, 40960, 11.0753173828
Res, 64, 81920, 16.2781005859
Res, 64, 163840, 18.1090637207
Res, 128, 384, 7.1583333333
Res, 128, 1152, 8.2569444444
Res, 128, 10240, 9.3450781250
Res, 128, 15360, 9.5224739583
Res, 128, 40960, 16.5298779297
Res, 128, 81920, 17.3346289062
Res, 128, 163840, 18.1837731934
Res, 256, 384, 8.8130208333
Res, 256, 1152, 8.3236111111
Res, 256, 10240, 13.6763671875
Res, 256, 15360, 15.9425651042
Res, 256, 40960, 18.4482470703
Res, 256, 81920, 19.2525341797
Res, 256, 163840, 21.5267321777
Res, 512, 384, 15.9348958333
Res, 512, 1152, 16.8418402778
Res, 512, 10240, 19.2288085937
Res, 512, 15360, 19.1959375000
Res, 512, 40960, 20.2134667969
Res, 512, 81920, 20.5070581055
Res, 512, 163840, 22.3349938965
Res, 1024, 384, 17.6192708333
Res, 1024, 1152, 9.4062500000
Res, 1024, 10240, 19.9527929687
Res, 1024, 15360, 20.5625781250
Res, 1024, 40960, 21.0810205078
Res, 1024, 81920, 22.5647656250
Res, 1024, 163840, 22.6461975098
Res, 2, 384, 7.0645833333
Res, 2, 1152, 7.0889322917
Res, 2, 10240, 7.1017480469
Res, 2, 15360, 7.1278385417
Res, 2, 40960, 7.1448999023
Res, 2, 81920, 7.1710809326
Res, 2, 163840, 7.1806195068
Res, 4, 384, 7.0486979167
Res, 4, 1152, 7.1085937500
Res, 4, 10240, 7.1112207031
Res, 4, 15360, 7.1270377604
Res, 4, 40960, 7.1496337891
Res, 4, 81920, 7.1489453125
Res, 4, 163840, 7.1647131348
Res, 8, 384, 7.0687500000
Res, 8, 1152, 7.1361111111
Res, 8, 10240, 7.2241015625
Res, 8, 15360, 7.2621484375
Res, 8, 40960, 7.3690283203
Res, 8, 81920, 7.2075585937
Res, 8, 163840, 7.3485559082
Res, 16, 384, 8.9697916667
Res, 16, 1152, 7.1414930556
Res, 16, 10240, 7.2706445313
Res, 16, 15360, 7.7503255208
Res, 16, 40960, 7.6887988281
Res, 16, 81920, 7.7299633789
Res, 16, 163840, 11.3210986328
Res, 32, 384, 7.1333333333
Res, 32, 1152, 7.1411458333
Res, 32, 10240, 8.0295703125
Res, 32, 15360, 7.5472135417
Res, 32, 40960, 8.9925048828
Res, 32, 81920, 10.7609814453
Res, 32, 163840, 16.7758947754
Res, 64, 384, 7.1447916667
Res, 64, 1152, 7.1668402778
Res, 64, 10240, 8.0551562500
Res, 64, 15360, 8.2219010417
Res, 64, 40960, 11.2513183594
Res, 64, 81920, 15.8733422852
Res, 64, 163840, 17.7817382812
Res, 128, 384, 7.1484375000
Res, 128, 1152, 7.6328125000
Res, 128, 10240, 9.7967187500
Res, 128, 15360, 9.6692057292
Res, 128, 40960, 16.2554345703
Res, 128, 81920, 17.4573852539
Res, 128, 163840, 18.2425207520
Res, 256, 384, 7.5109375000
Res, 256, 1152, 8.3965277778
Res, 256, 10240, 14.1254882812
Res, 256, 15360, 15.7961197917
Res, 256, 40960, 18.3490136719
Res, 256, 81920, 18.9119702148
Res, 256, 163840, 20.3057373047
Res, 512, 384, 9.4713541667
Res, 512, 1152, 8.7987847222
Res, 512, 10240, 18.6597851562
Res, 512, 15360, 18.9088411458
Res, 512, 40960, 19.7004931641
Res, 512, 81920, 20.5523486328
Res, 512, 163840, 22.2166552734
Res, 1024, 384, 14.5322916667
Res, 1024, 1152, 9.0335069444
Res, 1024, 10240, 20.2562695312
Res, 1024, 15360, 20.4656380208
Res, 1024, 40960, 21.2534765625
Res, 1024, 81920, 22.3450561523
Res, 1024, 163840, 22.7521520996
Res, 2, 384, 7.0673177083
Res, 2, 1152, 7.0886718750
Res, 2, 10240, 7.1234960938
Res, 2, 15360, 7.1499576823
Res, 2, 40960, 7.1726123047
Res, 2, 81920, 7.1746801758
Res, 2, 163840, 7.1608346558
Res, 4, 384, 7.0723958333
Res, 4, 1152, 7.0964409722
Res, 4, 10240, 7.1497558594
Res, 4, 15360, 7.1378776042
Res, 4, 40960, 7.1429467773
Res, 4, 81920, 7.1479223633
Res, 4, 163840, 7.1842706299
Res, 8, 384, 7.0609375000
Res, 8, 1152, 7.1281250000
Res, 8, 10240, 7.1896679688
Res, 8, 15360, 7.1372395833
Res, 8, 40960, 7.1966455078
Res, 8, 81920, 7.2265844727
Res, 8, 163840, 7.2286059570
Res, 16, 384, 7.0723958333
Res, 16, 1152, 7.1284722222
Res, 16, 10240, 7.4812304687
Res, 16, 15360, 7.8492968750
Res, 16, 40960, 9.8939355469
Res, 16, 81920, 7.7431201172
Res, 16, 163840, 10.5217919922
Res, 32, 384, 7.1239583333
Res, 32, 1152, 7.1269097222
Res, 32, 10240, 7.7628710938
Res, 32, 15360, 7.5224609375
Res, 32, 40960, 8.9228662109
Res, 32, 81920, 10.7036376953
Res, 32, 163840, 16.7366857910
Res, 64, 384, 7.1296875000
Res, 64, 1152, 7.1758680556
Res, 64, 10240, 8.3162890625
Res, 64, 15360, 8.1764583333
Res, 64, 40960, 14.3986474609
Res, 64, 81920, 16.1326074219
Res, 64, 163840, 17.9488916016
Res, 128, 384, 7.1348958333
Res, 128, 1152, 7.5291666667
Res, 128, 10240, 9.5685351563
Res, 128, 15360, 9.8671484375
Res, 128, 40960, 16.1269970703
Res, 128, 81920, 17.2742333984
Res, 128, 163840, 17.6465100098
Res, 256, 384, 7.4588541667
Res, 256, 1152, 8.3227430556
Res, 256, 10240, 13.6108984375
Res, 256, 15360, 15.7058333333
Res, 256, 40960, 18.4494580078
Res, 256, 81920, 19.0156909180
Res, 256, 163840, 20.7962390137
Res, 512, 384, 8.6500000000
Res, 512, 1152, 15.6869791667
Res, 512, 10240, 18.8845507812
Res, 512, 15360, 19.1363541667
Res, 512, 40960, 20.8922558594
Res, 512, 81920, 20.6934692383
Res, 512, 163840, 22.4731738281
Res, 1024, 384, 9.1354166667
Res, 1024, 1152, 16.3930555556
Res, 1024, 10240, 20.2464062500
Res, 1024, 15360, 20.6489062500
Res, 1024, 40960, 21.3651757812
Res, 1024, 81920, 22.8584008789
Res, 1024, 163840, 22.6383654785
Res, 2, 384, 7.0602864583
Res, 2, 1152, 7.0884982639
Res, 2, 10240, 7.1191943359
Res, 2, 15360, 7.1137630208
Res, 2, 40960, 7.1490966797
Res, 2, 81920, 7.1704718018
Res, 2, 163840, 7.1775387573
Res, 4, 384, 7.0627604167
Res, 4, 1152, 7.1033854167
Res, 4, 10240, 7.1356835937
Res, 4, 15360, 7.1466861979
Res, 4, 40960, 7.1589990234
Res, 4, 81920, 7.1536914063
Res, 4, 163840, 7.1683026123
Res, 8, 384, 7.0390625000
Res, 8, 1152, 7.1470486111
Res, 8, 10240, 7.2041406250
Res, 8, 15360, 7.2974218750
Res, 8, 40960, 7.2504882812
Res, 8, 81920, 7.2035302734
Res, 8, 163840, 7.2484265137
Res, 16, 384, 7.1348958333
Res, 16, 1152, 7.1350694444
Res, 16, 10240, 7.4946093750
Res, 16, 15360, 8.2902083333
Res, 16, 40960, 9.1231396484
Res, 16, 81920, 9.5606835937
Res, 16, 163840, 10.4901110840
Res, 32, 384, 7.1322916667
Res, 32, 1152, 7.1512152778
Res, 32, 10240, 7.5098046875
Res, 32, 15360, 7.5951822917
Res, 32, 40960, 8.4893212891
Res, 32, 81920, 14.0786059570
Res, 32, 163840, 16.6278344727
Res, 64, 384, 7.1182291667
Res, 64, 1152, 7.2267361111
Res, 64, 10240, 8.1170117187
Res, 64, 15360, 8.1042187500
Res, 64, 40960, 11.3336816406
Res, 64, 81920, 15.8894531250
Res, 64, 163840, 17.7320117188
Res, 128, 384, 7.1937500000
Res, 128, 1152, 7.4704861111
Res, 128, 10240, 9.4950781250
Res, 128, 15360, 9.4882682292
Res, 128, 40960, 16.3397949219
Res, 128, 81920, 18.2050048828
Res, 128, 163840, 18.7451086426
Res, 256, 384, 7.4286458333
Res, 256, 1152, 8.3171875000
Res, 256, 10240, 14.1869531250
Res, 256, 15360, 16.1287369792
Res, 256, 40960, 18.4710937500
Res, 256, 81920, 19.3151391602
Res, 256, 163840, 21.1546228027
Res, 512, 384, 8.4703125000
Res, 512, 1152, 9.1154513889
Res, 512, 10240, 18.5503515625
Res, 512, 15360, 19.2716927083
Res, 512, 40960, 19.8091503906
Res, 512, 81920, 21.0197436523
Res, 512, 163840, 22.1253881836
Res, 1024, 384, 17.2927083333
Res, 1024, 1152, 18.1109375000
Res, 1024, 10240, 20.4345312500
Res, 1024, 15360, 20.4781380208
Res, 1024, 40960, 20.9639355469
Res, 1024, 81920, 22.3515625000
Res, 1024, 163840, 22.8251281738
Res, 2, 384, 7.0597656250
Res, 2, 1152, 7.0878906250
Res, 2, 10240, 7.1117626953
Res, 2, 15360, 7.1268912760
Res, 2, 40960, 7.1477673340
Res, 2, 81920, 7.1733789062
Res, 2, 163840, 7.1556997681
Res, 4, 384, 7.0627604167
Res, 4, 1152, 7.1002604167
Res, 4, 10240, 7.0993457031
Res, 4, 15360, 7.1484244792
Res, 4, 40960, 7.1479321289
Res, 4, 81920, 7.1545458984
Res, 4, 163840, 7.1734283447
Res, 8, 384, 7.0578125000
Res, 8, 1152, 7.1479166667
Res, 8, 10240, 7.2158593750
Res, 8, 15360, 7.2188932292
Res, 8, 40960, 7.4210498047
Res, 8, 81920, 7.2415283203
Res, 8, 163840, 7.2749377441
Res, 16, 384, 7.0703125000
Res, 16, 1152, 7.1220486111
Res, 16, 10240, 7.4128125000
Res, 16, 15360, 8.2951692708
Res, 16, 40960, 7.6360546875
Res, 16, 81920, 9.4212207031
Res, 16, 163840, 11.6095251465
Res, 32, 384, 7.1781250000
Res, 32, 1152, 7.1451388889
Res, 32, 10240, 7.7790039062
Res, 32, 15360, 7.7683854167
Res, 32, 40960, 9.1022900391
Res, 32, 81920, 11.3859423828
Res, 32, 163840, 16.8679064941
Res, 64, 384, 7.1229166667
Res, 64, 1152, 7.1758680556
Res, 64, 10240, 8.6421093750
Res, 64, 15360, 8.1134375000
Res, 64, 40960, 11.5892089844
Res, 64, 81920, 16.0725341797
Res, 64, 163840, 19.1319384766
Res, 128, 384, 7.2072916667
Res, 128, 1152, 7.3053819444
Res, 128, 10240, 9.2784765625
Res, 128, 15360, 9.6434114583
Res, 128, 40960, 16.1408203125
Res, 128, 81920, 17.7893164062
Res, 128, 163840, 17.9535485840
Res, 256, 384, 7.3979166667
Res, 256, 1152, 8.3130208333
Res, 256, 10240, 13.8499023437
Res, 256, 15360, 17.7950390625
Res, 256, 40960, 18.5597070312
Res, 256, 81920, 18.8796313477
Res, 256, 163840, 21.3186914063
Res, 512, 384, 8.7651041667
Res, 512, 1152, 18.1206597222
Res, 512, 10240, 19.2317382812
Res, 512, 15360, 19.1017578125
Res, 512, 40960, 19.9957910156
Res, 512, 81920, 20.8899047852
Res, 512, 163840, 21.9809143066
Res, 1024, 384, 17.2635416667
Res, 1024, 1152, 18.3310763889
Res, 1024, 10240, 20.0636718750
Res, 1024, 15360, 20.6373958333
Res, 1024, 40960, 20.6301611328
Res, 1024, 81920, 22.5473681641
Res, 1024, 163840, 22.8737280273
Res, 2, 384, 7.0674479167
Res, 2, 1152, 7.0908854167
Res, 2, 10240, 7.1146533203
Res, 2, 15360, 7.1216113281
Res, 2, 40960, 7.1645983887
Res, 2, 81920, 7.1660467529
Res, 2, 163840, 7.1768771362
Res, 4, 384, 7.0546875000
Res, 4, 1152, 7.1051215278
Res, 4, 10240, 7.1035058594
Res, 4, 15360, 7.1489908854
Res, 4, 40960, 7.1547509766
Res, 4, 81920, 7.1480957031
Res, 4, 163840, 7.1741064453
Res, 8, 384, 7.0692708333
Res, 8, 1152, 7.9826388889
Res, 8, 10240, 7.1425390625
Res, 8, 15360, 7.1988151042
Res, 8, 40960, 7.2471435547
Res, 8, 81920, 7.2465942383
Res, 8, 163840, 7.2848266602
Res, 16, 384, 7.0661458333
Res, 16, 1152, 7.1321180556
Res, 16, 10240, 7.1938085938
Res, 16, 15360, 8.8734505208
Res, 16, 40960, 9.2027832031
Res, 16, 81920, 9.6814941406
Res, 16, 163840, 11.3406701660
Res, 32, 384, 7.1588541667
Res, 32, 1152, 7.1388888889
Res, 32, 10240, 7.5743945313
Res, 32, 15360, 7.5825520833
Res, 32, 40960, 9.0913085938
Res, 32, 81920, 11.1697167969
Res, 32, 163840, 17.1691418457
Res, 64, 384, 7.1510416667
Res, 64, 1152, 7.1767361111
Res, 64, 10240, 8.1350781250
Res, 64, 15360, 8.2435416667
Res, 64, 40960, 11.4210205078
Res, 64, 81920, 16.0527124023
Res, 64, 163840, 17.7406091309
Res, 128, 384, 7.1494791667
Res, 128, 1152, 7.4312500000
Res, 128, 10240, 9.5875195313
Res, 128, 15360, 9.5439322917
Res, 128, 40960, 16.4643359375
Res, 128, 81920, 17.3147241211
Res, 128, 163840, 17.8908105469
Res, 256, 384, 8.2182291667
Res, 256, 1152, 9.0637152778
Res, 256, 10240, 14.0077734375
Res, 256, 15360, 15.9562500000
Res, 256, 40960, 18.4070507812
Res, 256, 81920, 18.8914233398
Res, 256, 163840, 21.9207287598
Res, 512, 384, 12.6270833333
Res, 512, 1152, 9.1237847222
Res, 512, 10240, 18.7694140625
Res, 512, 15360, 19.1475130208
Res, 512, 40960, 19.7494140625
Res, 512, 81920, 20.6281298828
Res, 512, 163840, 22.1372521973
Res, 1024, 384, 14.6385416667
Res, 1024, 1152, 17.4001736111
Res, 1024, 10240, 20.7062304688
Res, 1024, 15360, 20.4415885417
Res, 1024, 40960, 20.9185253906
Res, 1024, 81920, 22.4051098633
Res, 1024, 163840, 22.7798962402
Res, 2, 384, 7.0662760417
Res, 2, 1152, 7.0879774306
Res, 2, 10240, 7.1012255859
Res, 2, 15360, 7.1211230469
Res, 2, 40960, 7.1610180664
Res, 2, 81920, 7.1667364502
Res, 2, 163840, 7.1635952759
Res, 4, 384, 7.0622395833
Res, 4, 1152, 7.0934895833
Res, 4, 10240, 7.1402050781
Res, 4, 15360, 7.1418619792
Res, 4, 40960, 7.1374365234
Res, 4, 81920, 7.1555871582
Res, 4, 163840, 7.1699584961
Res, 8, 384, 7.0453125000
Res, 8, 1152, 7.1333333333
Res, 8, 10240, 7.1327734375
Res, 8, 15360, 7.3174348958
Res, 8, 40960, 7.3512060547
Res, 8, 81920, 7.2424560547
Res, 8, 163840, 7.2510925293
Res, 16, 384, 7.0786458333
Res, 16, 1152, 7.1307291667
Res, 16, 10240, 7.5452929688
Res, 16, 15360, 8.6196093750
Res, 16, 40960, 9.1521630859
Res, 16, 81920, 9.5760205078
Res, 16, 163840, 10.5606945801
Res, 32, 384, 7.1531250000
Res, 32, 1152, 7.1388888889
Res, 32, 10240, 7.6102148437
Res, 32, 15360, 7.8427343750
Res, 32, 40960, 9.0473339844
Res, 32, 81920, 10.8122900391
Res, 32, 163840, 17.2463208008
Res, 64, 384, 9.3666666667
Res, 64, 1152, 7.1468750000
Res, 64, 10240, 8.5037500000
Res, 64, 15360, 8.2584244792
Res, 64, 40960, 11.3435253906
Res, 64, 81920, 16.0554736328
Res, 64, 163840, 17.5519970703
Res, 128, 384, 7.1484375000
Res, 128, 1152, 7.5484375000
Res, 128, 10240, 9.4990429688
Res, 128, 15360, 9.4759114583
Res, 128, 40960, 16.1378906250
Res, 128, 81920, 17.4985668945
Res, 128, 163840, 18.1220178223
Res, 256, 384, 7.6307291667
Res, 256, 1152, 8.3208333333
Res, 256, 10240, 13.5401953125
Res, 256, 15360, 15.7548307292
Res, 256, 40960, 18.3384667969
Res, 256, 81920, 20.0143701172
Res, 256, 163840, 22.5291394043
Res, 512, 384, 9.0151041667
Res, 512, 1152, 9.1199652778
Res, 512, 10240, 19.1376953125
Res, 512, 15360, 19.1254817708
Res, 512, 40960, 20.6891992188
Res, 512, 81920, 20.7185302734
Res, 512, 163840, 22.0590466309
Res, 1024, 384, 9.5385416667
Res, 1024, 1152, 17.6178819444
Res, 1024, 10240, 20.4924023438
Res, 1024, 15360, 20.9457812500
Res, 1024, 40960, 20.9134570313
Res, 1024, 81920, 22.5639526367
Res, 1024, 163840, 22.8418981934
Res, 2, 384, 7.0647135417
Res, 2, 1152, 7.0874565972
Res, 2, 10240, 7.1605078125
Res, 2, 15360, 7.1340397135
Res, 2, 40960, 7.1583264160
Res, 2, 81920, 7.1646563721
Res, 2, 163840, 7.1828781128
Res, 4, 384, 7.0645833333
Res, 4, 1152, 7.1101562500
Res, 4, 10240, 7.1073535156
Res, 4, 15360, 7.1350651042
Res, 4, 40960, 7.1613110352
Res, 4, 81920, 7.1481115723
Res, 4, 163840, 7.1608514404
Res, 8, 384, 7.0661458333
Res, 8, 1152, 7.1244791667
Res, 8, 10240, 7.1505664063
Res, 8, 15360, 7.1970312500
Res, 8, 40960, 7.3742822266
Res, 8, 81920, 7.2398559570
Res, 8, 163840, 7.3240075684
Res, 16, 384, 7.1270833333
Res, 16, 1152, 7.1321180556
Res, 16, 10240, 7.3205078125
Res, 16, 15360, 7.9457552083
Res, 16, 40960, 8.8167285156
Res, 16, 81920, 7.9249047852
Res, 16, 163840, 10.4737976074
Res, 32, 384, 7.1609375000
Res, 32, 1152, 7.1355902778
Res, 32, 10240, 7.5991601562
Res, 32, 15360, 7.7876171875
Res, 32, 40960, 9.2182421875
Res, 32, 81920, 12.1610888672
Res, 32, 163840, 16.6502465820
Res, 64, 384, 7.1432291667
Res, 64, 1152, 7.2597222222
Res, 64, 10240, 8.2874609375
Res, 64, 15360, 8.1648307292
Res, 64, 40960, 11.6290917969
Res, 64, 81920, 16.2973437500
Res, 64, 163840, 17.8219628906
Res, 128, 384, 7.1557291667
Res, 128, 1152, 7.7102430556
Res, 128, 10240, 9.4477734375
Res, 128, 15360, 9.4227604167
Res, 128, 40960, 16.3793457031
Res, 128, 81920, 17.4747583008
Res, 128, 163840, 18.2834338379
Res, 256, 384, 7.3713541667
Res, 256, 1152, 8.3973958333
Res, 256, 10240, 13.9361328125
Res, 256, 15360, 15.7957291667
Res, 256, 40960, 18.5122021484
Res, 256, 81920, 19.3145678711
Res, 256, 163840, 22.3238598633
Res, 512, 384, 8.5609375000
Res, 512, 1152, 8.9135416667
Res, 512, 10240, 18.7863476563
Res, 512, 15360, 19.2219401042
Res, 512, 40960, 20.7823486328
Res, 512, 81920, 21.2599853516
Res, 512, 163840, 22.1008679199
Res, 1024, 384, 17.1005208333
Res, 1024, 1152, 8.9322916667
Res, 1024, 10240, 20.1560351562
Res, 1024, 15360, 20.7095833333
Res, 1024, 40960, 21.5182666016
Res, 1024, 81920, 22.6565917969
Res, 1024, 163840, 22.8451623535
Res, 2, 384, 7.0643229167
Res, 2, 1152, 7.0890625000
Res, 2, 10240, 7.1174169922
Res, 2, 15360, 7.1515950521
Res, 2, 40960, 7.1466369629
Res, 2, 81920, 7.1625189209
Res, 2, 163840, 7.1927346802
Res, 4, 384, 7.0572916667
Res, 4, 1152, 7.1026909722
Res, 4, 10240, 7.1328808594
Res, 4, 15360, 7.1611979167
Res, 4, 40960, 7.1463134766
Res, 4, 81920, 7.1640820313
Res, 4, 163840, 7.1774108887
Res, 8, 384, 7.0447916667
Res, 8, 1152, 7.1369791667
Res, 8, 10240, 7.2076953125
Res, 8, 15360, 7.2709114583
Res, 8, 40960, 7.3964892578
Res, 8, 81920, 7.2318457031
Res, 8, 163840, 7.2536059570
Res, 16, 384, 7.1130208333
Res, 16, 1152, 7.1522569444
Res, 16, 10240, 7.6457812500
Res, 16, 15360, 7.6856640625
Res, 16, 40960, 8.9350683594
Res, 16, 81920, 9.2257299805
Res, 16, 163840, 11.4601550293
Res, 32, 384, 7.1713541667
Res, 32, 1152, 7.1442708333
Res, 32, 10240, 7.7559570313
Res, 32, 15360, 7.8831770833
Res, 32, 40960, 8.9363720703
Res, 32, 81920, 10.8903930664
Res, 32, 163840, 16.9841625977
Res, 64, 384, 7.1442708333
Res, 64, 1152, 7.1671875000
Res, 64, 10240, 7.9591015625
Res, 64, 15360, 8.1393098958
Res, 64, 40960, 11.5936181641
Res, 64, 81920, 17.4611035156
Res, 64, 163840, 17.9057714844
Res, 128, 384, 7.1989583333
Res, 128, 1152, 7.6204861111
Res, 128, 10240, 9.6219140625
Res, 128, 15360, 10.1546484375
Res, 128, 40960, 16.2788525391
Res, 128, 81920, 17.2475268555
Res, 128, 163840, 18.1142773438
Res, 256, 384, 7.2270833333
Res, 256, 1152, 8.4046875000
Res, 256, 10240, 14.2664453125
Res, 256, 15360, 15.8665625000
Res, 256, 40960, 18.6137646484
Res, 256, 81920, 18.9919653320
Res, 256, 163840, 20.5383129883
Res, 512, 384, 8.6276041667
Res, 512, 1152, 9.0998263889
Res, 512, 10240, 18.7046484375
Res, 512, 15360, 19.5078776042
Res, 512, 40960, 19.9851220703
Res, 512, 81920, 20.8958081055
Res, 512, 163840, 21.9067626953
Res, 1024, 384, 15.3614583333
Res, 1024, 1152, 9.0310763889
Res, 1024, 10240, 20.1776171875
Res, 1024, 15360, 20.3784505208
Res, 1024, 40960, 21.2436083984
Res, 1024, 81920, 22.8612890625
Res, 1024, 163840, 22.7268029785
