Res, 2, 384, 5.7662109375
Res, 2, 1152, 5.7994574653
Res, 2, 10240, 5.8188769531
Res, 2, 15360, 5.8340462240
Res, 2, 40960, 5.8343670654
Res, 2, 81920, 5.8323846436
Res, 2, 163840, 5.8422789001
Res, 8, 384, 5.8364583333
Res, 8, 1152, 5.9342013889
Res, 8, 10240, 5.9680175781
Res, 8, 15360, 5.9582096354
Res, 8, 40960, 5.9804125977
Res, 8, 81920, 5.9792541504
Res, 8, 163840, 5.9923461914
Res, 16, 384, 5.8703125000
Res, 16, 1152, 6.1126736111
Res, 16, 10240, 6.0707421875
Res, 16, 15360, 6.1811067708
Res, 16, 40960, 6.2859033203
Res, 16, 81920, 6.3574584961
Res, 16, 163840, 6.3159155273
Res, 32, 384, 5.9875000000
Res, 32, 1152, 6.0782986111
Res, 32, 10240, 6.2796875000
Res, 32, 15360, 8.3397005208
Res, 32, 40960, 7.3329492187
Res, 32, 81920, 6.8391967773
Res, 32, 163840, 9.0747509766
Res, 256, 384, 6.2713541667
Res, 256, 1152, 6.5987847222
Res, 256, 10240, 7.1230664063
Res, 256, 15360, 7.1579557292
Res, 256, 40960, 14.0824121094
Res, 256, 81920, 15.1268872070
Res, 256, 163840, 15.7596533203
Res, 2, 384, 6.0268880208
Res, 2, 1152, 5.8044704861
Res, 2, 10240, 5.8169921875
Res, 2, 15360, 5.8453336589
Res, 2, 40960, 5.8432000732
Res, 2, 81920, 5.8394445801
Res, 2, 163840, 5.8406724548
Res, 8, 384, 5.8489583333
Res, 8, 1152, 5.9197048611
Res, 8, 10240, 5.9901464844
Res, 8, 15360, 5.9782421875
Res, 8, 40960, 5.9769677734
Res, 8, 81920, 5.9772204590
Res, 8, 163840, 5.9777227783
Res, 16, 384, 5.8598958333
Res, 16, 1152, 6.1020833333
Res, 16, 10240, 6.1496093750
Res, 16, 15360, 6.0943489583
Res, 16, 40960, 6.3639892578
Res, 16, 81920, 6.1753222656
Res, 16, 163840, 6.2984033203
Res, 32, 384, 5.9718750000
Res, 32, 1152, 6.0946180556
Res, 32, 10240, 6.3683007813
Res, 32, 15360, 7.3004687500
Res, 32, 40960, 6.9567333984
Res, 32, 81920, 7.7644311523
Res, 32, 163840, 9.1748999023
Res, 256, 384, 6.3083333333
Res, 256, 1152, 7.6090277778
Res, 256, 10240, 7.3426757812
Res, 256, 15360, 7.0851432292
Res, 256, 40960, 14.1732666016
Res, 256, 81920, 15.4367480469
Res, 256, 163840, 16.1774731445
Res, 2, 384, 5.7642578125
Res, 2, 1152, 5.8046223958
Res, 2, 10240, 5.8156884766
Res, 2, 15360, 5.8196712240
Res, 2, 40960, 5.8470727539
Res, 2, 81920, 5.8388308716
Res, 2, 163840, 5.8363688660
Res, 8, 384, 5.7997395833
Res, 8, 1152, 5.9225694444
Res, 8, 10240, 5.9506835938
Res, 8, 15360, 5.9472981771
Res, 8, 40960, 6.0351513672
Res, 8, 81920, 5.9788000488
Res, 8, 163840, 5.9678228760
Res, 16, 384, 5.8656250000
Res, 16, 1152, 6.0729166667
Res, 16, 10240, 6.2003906250
Res, 16, 15360, 6.0991927083
Res, 16, 40960, 6.2136621094
Res, 16, 81920, 6.3338427734
Res, 16, 163840, 6.1660107422
Res, 32, 384, 5.9869791667
Res, 32, 1152, 6.0927083333
Res, 32, 10240, 6.4365234375
Res, 32, 15360, 7.1909114583
Res, 32, 40960, 7.4745556641
Res, 32, 81920, 7.8393969727
Res, 32, 163840, 9.1490820312
Res, 256, 384, 6.3166666667
Res, 256, 1152, 6.5437500000
Res, 256, 10240, 9.5296289063
Res, 256, 15360, 7.0435026042
Res, 256, 40960, 13.9729638672
Res, 256, 81920, 15.1578198242
Res, 256, 163840, 16.2146264648
Res, 2, 384, 5.9703776042
Res, 2, 1152, 5.7980251736
Res, 2, 10240, 5.8288647461
Res, 2, 15360, 5.8308284505
Res, 2, 40960, 5.8407934570
Res, 2, 81920, 5.8373950195
Res, 2, 163840, 5.8435339355
Res, 8, 384, 5.7942708333
Res, 8, 1152, 5.9389756944
Res, 8, 10240, 5.9128613281
Res, 8, 15360, 5.9755924479
Res, 8, 40960, 5.9927075195
Res, 8, 81920, 5.9745544434
Res, 8, 163840, 5.9638635254
Res, 16, 384, 5.8911458333
Res, 16, 1152, 6.1069444444
Res, 16, 10240, 6.1346875000
Res, 16, 15360, 6.1990755208
Res, 16, 40960, 6.3282910156
Res, 16, 81920, 6.3244042969
Res, 16, 163840, 6.1984777832
Res, 32, 384, 5.9656250000
Res, 32, 1152, 6.1125000000
Res, 32, 10240, 6.3623046875
Res, 32, 15360, 7.0934895833
Res, 32, 40960, 7.3436816406
Res, 32, 81920, 7.6266796875
Res, 32, 163840, 8.4579882812
Res, 256, 384, 6.3250000000
Res, 256, 1152, 6.5963541667
Res, 256, 10240, 9.8891796875
Res, 256, 15360, 7.1250000000
Res, 256, 40960, 13.9466308594
Res, 256, 81920, 15.1500561523
Res, 256, 163840, 15.7206311035
Res, 2, 384, 5.7837890625
Res, 2, 1152, 5.8766493056
Res, 2, 10240, 5.8183544922
Res, 2, 15360, 5.8176106771
Res, 2, 40960, 5.8481414795
Res, 2, 81920, 5.8332312012
Res, 2, 163840, 5.8432965088
Res, 8, 384, 5.8234375000
Res, 8, 1152, 5.9320312500
Res, 8, 10240, 5.9152343750
Res, 8, 15360, 5.9303515625
Res, 8, 40960, 5.9609082031
Res, 8, 81920, 5.9699169922
Res, 8, 163840, 5.9771093750
Res, 16, 384, 5.8651041667
Res, 16, 1152, 6.1072916667
Res, 16, 10240, 6.0856250000
Res, 16, 15360, 6.1274869792
Res, 16, 40960, 6.4094335938
Res, 16, 81920, 6.2971557617
Res, 16, 163840, 6.1710119629
Res, 32, 384, 6.0255208333
Res, 32, 1152, 6.0873263889
Res, 32, 10240, 6.3279492187
Res, 32, 15360, 7.0519531250
Res, 32, 40960, 6.8236132813
Res, 32, 81920, 7.0277856445
Res, 32, 163840, 9.0183520508
Res, 256, 384, 6.3437500000
Res, 256, 1152, 6.6585069444
Res, 256, 10240, 7.2776757813
Res, 256, 15360, 7.1297916667
Res, 256, 40960, 14.0936523437
Res, 256, 81920, 15.0084497070
Res, 256, 163840, 15.6561242676
Res, 2, 384, 5.7697265625
Res, 2, 1152, 5.7969835069
Res, 2, 10240, 5.8115722656
Res, 2, 15360, 5.8321500651
Res, 2, 40960, 5.8589099121
Res, 2, 81920, 5.8469931030
Res, 2, 163840, 5.8431207275
Res, 8, 384, 5.7843750000
Res, 8, 1152, 5.9357638889
Res, 8, 10240, 5.9535839844
Res, 8, 15360, 6.0275325521
Res, 8, 40960, 6.0454077148
Res, 8, 81920, 5.9762060547
Res, 8, 163840, 5.9698931885
Res, 16, 384, 5.8937500000
Res, 16, 1152, 6.1107638889
Res, 16, 10240, 6.1348242188
Res, 16, 15360, 6.1291536458
Res, 16, 40960, 6.4080468750
Res, 16, 81920, 6.1777905273
Res, 16, 163840, 6.3210791016
Res, 32, 384, 6.0333333333
Res, 32, 1152, 6.0907986111
Res, 32, 10240, 6.4255664062
Res, 32, 15360, 6.6950520833
Res, 32, 40960, 6.8297998047
Res, 32, 81920, 7.0435717773
Res, 32, 163840, 8.3176293945
Res, 256, 384, 6.3182291667
Res, 256, 1152, 6.6348958333
Res, 256, 10240, 7.5565625000
Res, 256, 15360, 7.1734895833
Res, 256, 40960, 14.1897998047
Res, 256, 81920, 15.0551977539
Res, 256, 163840, 15.6064257812
Res, 2, 384, 5.7951171875
Res, 2, 1152, 5.7991319444
Res, 2, 10240, 5.8252441406
Res, 2, 15360, 5.8305094401
Res, 2, 40960, 5.8367407227
Res, 2, 81920, 5.8409564209
Res, 2, 163840, 5.8373283386
Res, 8, 384, 5.8229166667
Res, 8, 1152, 5.9281250000
Res, 8, 10240, 5.9105957031
Res, 8, 15360, 5.9432356771
Res, 8, 40960, 6.0043090820
Res, 8, 81920, 5.9754467773
Res, 8, 163840, 5.9827764893
Res, 16, 384, 5.8458333333
Res, 16, 1152, 6.1343750000
Res, 16, 10240, 6.0734179688
Res, 16, 15360, 6.1674348958
Res, 16, 40960, 6.4215771484
Res, 16, 81920, 6.3506616211
Res, 16, 163840, 6.1746716309
Res, 32, 384, 6.0093750000
Res, 32, 1152, 6.0755208333
Res, 32, 10240, 6.8806054687
Res, 32, 15360, 6.6241666667
Res, 32, 40960, 6.9651708984
Res, 32, 81920, 7.7721240234
Res, 32, 163840, 8.1740893555
Res, 256, 384, 6.3187500000
Res, 256, 1152, 6.5588541667
Res, 256, 10240, 7.1558398437
Res, 256, 15360, 7.1145312500
Res, 256, 40960, 14.0850439453
Res, 256, 81920, 14.9753588867
Res, 256, 163840, 15.9808435059
Res, 2, 384, 5.7674479167
Res, 2, 1152, 5.8008463542
Res, 2, 10240, 5.8201562500
Res, 2, 15360, 5.8276546224
Res, 2, 40960, 5.8382763672
Res, 2, 81920, 5.8428921509
Res, 2, 163840, 5.8402398682
Res, 8, 384, 5.8018229167
Res, 8, 1152, 5.9214409722
Res, 8, 10240, 5.9453320313
Res, 8, 15360, 5.9450976562
Res, 8, 40960, 6.0235034180
Res, 8, 81920, 5.9695996094
Res, 8, 163840, 5.9679345703
Res, 16, 384, 5.8500000000
Res, 16, 1152, 6.1013888889
Res, 16, 10240, 6.0611914062
Res, 16, 15360, 6.1617968750
Res, 16, 40960, 6.1877587891
Res, 16, 81920, 6.1747998047
Res, 16, 163840, 6.1804272461
Res, 32, 384, 5.9817708333
Res, 32, 1152, 6.0920138889
Res, 32, 10240, 6.3209570312
Res, 32, 15360, 7.0626562500
Res, 32, 40960, 7.6101855469
Res, 32, 81920, 7.0205712891
Res, 32, 163840, 8.4297644043
Res, 256, 384, 6.2822916667
Res, 256, 1152, 6.5947916667
Res, 256, 10240, 7.9514648438
Res, 256, 15360, 7.1264713542
Res, 256, 40960, 13.9220703125
Res, 256, 81920, 15.0348535156
Res, 256, 163840, 15.6312341309
Res, 2, 384, 5.7721354167
Res, 2, 1152, 5.8067491319
Res, 2, 10240, 5.8350390625
Res, 2, 15360, 5.8334912109
Res, 2, 40960, 5.8366149902
Res, 2, 81920, 5.8336193848
Res, 2, 163840, 5.8407516479
Res, 8, 384, 5.8067708333
Res, 8, 1152, 5.9419270833
Res, 8, 10240, 5.9262500000
Res, 8, 15360, 5.9644596354
Res, 8, 40960, 5.9823852539
Res, 8, 81920, 5.9761352539
Res, 8, 163840, 5.9771075439
Res, 16, 384, 5.8531250000
Res, 16, 1152, 6.1128472222
Res, 16, 10240, 6.0690234375
Res, 16, 15360, 6.2287760417
Res, 16, 40960, 6.2980322266
Res, 16, 81920, 6.2097534180
Res, 16, 163840, 6.1916735840
Res, 32, 384, 5.9979166667
Res, 32, 1152, 6.0949652778
Res, 32, 10240, 6.4043164063
Res, 32, 15360, 7.1795442708
Res, 32, 40960, 6.9557373047
Res, 32, 81920, 6.8193212891
Res, 32, 163840, 8.9522436523
Res, 256, 384, 6.3270833333
Res, 256, 1152, 6.5008680556
Res, 256, 10240, 8.4419921875
Res, 256, 15360, 7.2580989583
Res, 256, 40960, 14.0600976563
Res, 256, 81920, 15.0602246094
Res, 256, 163840, 16.0532238770
Res, 2, 384, 5.7677083333
Res, 2, 1152, 5.9101996528
Res, 2, 10240, 5.8134936523
Res, 2, 15360, 5.8328645833
Res, 2, 40960, 5.8342681885
Res, 2, 81920, 5.8390042114
Res, 2, 163840, 5.8428308105
Res, 8, 384, 5.7994791667
Res, 8, 1152, 5.9322916667
Res, 8, 10240, 5.9198242187
Res, 8, 15360, 5.9450976562
Res, 8, 40960, 5.9709912109
Res, 8, 81920, 5.9780883789
Res, 8, 163840, 5.9792755127
Res, 16, 384, 5.8598958333
Res, 16, 1152, 6.1135416667
Res, 16, 10240, 6.0634570312
Res, 16, 15360, 6.0889322917
Res, 16, 40960, 6.4373242187
Res, 16, 81920, 6.1746240234
Res, 16, 163840, 6.3139343262
Res, 32, 384, 5.9994791667
Res, 32, 1152, 6.0975694444
Res, 32, 10240, 6.3710351562
Res, 32, 15360, 7.1662109375
Res, 32, 40960, 6.9315332031
Res, 32, 81920, 7.0077978516
Res, 32, 163840, 8.4216601563
Res, 256, 384, 6.2854166667
Res, 256, 1152, 6.5897569444
Res, 256, 10240, 7.3086523438
Res, 256, 15360, 7.0027343750
Res, 256, 40960, 14.0903271484
Res, 256, 81920, 15.1093676758
Res, 256, 163840, 15.5885266113
